name,h,b,PI_Pn_max,PI_Vn_z,PI_Vn_y,PI_Mn_z,PI_Mn_y,required_rebar,MainRebar_size,rho,side_rebars_top,side_rebars_bottom,side_rebars_left,side_rebars_right,spacing_h,spacing_b,Stirrup_size,Stirrup_verticle_size,fck,fy,Cover_size,aggregate,Cost,CO2,UnitWeight,PM_Volume
735,1500,1000,21797.61162,1600.999399,739.0145709,0,0,32,25,0.010471976,7,7,11,11,225.8333333,85.5,10,400,27,500,50,25,249141.0565,793.8365434,36.20410796,521973496.7
736,1350,1000,21291.11944,1777.322098,1077.158993,0,0,40,29,0.019570959,10,10,12,12,130.5555556,75.0,13,150,27,400,60,25,342603.0548,947.5547835,33.39662178,527590586.2
737,1200,1000,24392.38579,1282.169162,908.0827636,0,0,34,25,0.013908092,10,10,9,9,117.2222222,106.875,10,250,40,400,50,25,235543.6552,706.3405799,29.21229252,528165186.1
738,1300,900,21465.72963,1207.649458,586.8188127,0,0,38,32,0.026120866,11,11,10,10,112.8,80.88888889,10,450,30,400,60,25,336432.9088,898.3007567,29.21700944,528200698.7
739,1300,950,21947.53786,1438.145239,817.5235895,0,0,46,25,0.01828356,14,14,11,11,88.38461538,79.9,13,350,30,500,50,25,286453.8143,813.4969869,30.36720898,530248646.7
740,1250,1000,23363.38715,1535.520413,1036.450933,0,0,26,32,0.016728353,8,8,7,7,153.1428571,137.0,13,200,35,400,60,25,283417.2886,810.8015878,30.69060521,531751246.2
741,1300,900,21864.28263,1239.431904,608.1292829,0,0,32,32,0.021996519,11,11,7,7,112.8,121.3333333,10,450,30,500,60,25,298938.8801,824.6565973,28.95901723,534351921.0
742,1400,950,21473.5992,2083.422768,1119.976127,0,0,46,25,0.016977592,15,15,10,10,89.21428571,88.77777778,13,150,27,500,50,25,311717.3218,882.8473668,32.72419096,535738761.7
743,1150,950,24117.11514,1387.12534,989.9069925,0,0,30,29,0.018137845,6,6,11,11,196.2,78.1,10,150,40,500,60,25,256657.3097,726.1430748,26.8853884,539701271.3
744,1200,1000,24735.88389,1276.907177,903.0719126,0,0,28,29,0.01541213,10,10,6,6,113.8888889,165.0,13,400,40,400,60,25,249913.7948,734.5747448,29.31114755,548772536.3
745,1250,1000,21700.7215,1520.497731,1045.158542,0,0,34,32,0.021875538,14,14,5,5,82.46153846,205.5,13,200,27,500,60,25,333409.3268,908.9938003,31.03459483,552387881.9
746,1100,1000,22900.98891,931.0352554,771.6259714,0,0,38,32,0.027783103,10,10,11,11,103.1111111,82.8,10,450,35,400,60,25,330558.8921,872.5554635,27.56706318,552959365.7
747,1200,850,22886.14449,1356.407494,732.3158283,0,0,44,29,0.028493013,14,14,10,10,78.84615385,75.0,13,300,35,500,60,25,319991.3731,835.7630074,25.65434269,557502984.6
748,1150,1000,23312.03562,1233.695241,959.0667986,0,0,46,25,0.019634954,11,11,14,14,100.5,65.76923077,10,200,35,500,50,25,279470.6146,782.5324195,28.36472125,557955567.7
749,1100,1000,24515.01799,1214.673108,1022.506527,0,0,26,32,0.019009492,4,4,11,11,307.3333333,82.2,13,300,40,500,60,25,263394.2853,740.8358113,27.10436243,561510780.9
750,1250,850,23989.19048,1333.119191,633.4046175,0,0,34,32,0.025735927,11,11,8,8,107.8,96.85714286,10,300,40,400,60,25,305111.2282,815.0305841,26.52952462,562217759.8
751,1200,1000,25022.35366,1813.081667,1344.436433,0,0,32,25,0.013089969,11,11,7,7,104.9,141.5,13,150,40,500,50,25,245836.1672,727.0198137,29.28185748,563144953.6
752,1300,900,24729.85076,1563.212965,791.8378584,0,0,34,25,0.01426471,7,7,12,12,191.5,68.09090909,13,400,40,500,50,25,233698.539,696.6447986,28.50975171,567225773.4
753,1200,850,24269.92984,1713.03336,963.4289258,0,0,32,32,0.025231301,10,10,8,8,114.2222222,96.85714286,10,100,40,500,60,25,303886.8125,804.3829828,25.5428456,579155431.8
754,1300,950,25384.87824,1406.162581,762.4164619,0,0,38,25,0.015103811,16,16,5,5,77.0,201.25,10,400,40,400,50,25,250054.9236,741.851734,30.11716505,590149009.2
755,1300,900,24959.74472,1522.028585,762.9810024,0,0,34,29,0.019194594,10,10,9,9,125.0,90.625,13,350,40,400,60,25,279765.9583,787.1607559,28.82664878,590707432.1
756,1350,900,23964.59145,1449.757583,662.8556325,0,0,32,29,0.017396408,8,8,10,10,168.7142857,81.22222222,10,400,35,500,60,25,267627.8593,772.3072036,29.77822052,591638349.4
757,1200,950,24932.18528,1583.92321,1057.883204,0,0,38,29,0.022017329,10,10,11,11,114.5555556,78.1,10,100,40,400,60,25,309776.8272,840.3278555,28.34251114,599742914.7
758,1300,900,23695.37506,1332.191221,652.5620078,0,0,44,29,0.024840063,13,13,11,11,94.25,73.1,10,350,35,400,60,25,326323.7488,878.4844351,29.14734184,599823727.8
759,1300,950,25676.17211,1487.881128,819.9664649,0,0,24,29,0.012836013,7,7,7,7,188.5,130.1666667,10,300,40,500,60,25,230235.3459,702.9731611,29.98065256,602802224.2
760,1400,1000,25060.28594,1553.113467,810.7738078,0,0,36,25,0.01262247,12,12,8,8,114.0909091,122.1428571,10,350,35,400,50,25,257057.9918,789.1169748,33.95918429,615921717.1
761,1350,900,25460.87507,1497.939142,675.0682692,0,0,26,32,0.017210239,6,6,9,9,235.6,91.0,10,400,40,400,60,25,265870.3267,768.8551337,29.76612713,617939328.8
762,1250,900,25094.19048,1609.620428,899.9742767,0,0,34,32,0.024306153,10,10,9,9,119.1111111,90.25,13,200,40,400,60,25,322367.3783,861.9203229,28.08449837,621115689.1
763,1400,950,23274.09123,1465.890658,697.6801466,0,0,36,32,0.021769111,12,12,8,8,111.6363636,111.1428571,10,300,30,400,60,25,340036.8004,937.9234868,32.92054051,624690990.7
764,1400,950,23502.96009,1433.12434,676.2326599,0,0,36,29,0.017878733,11,11,9,9,123.1,97.625,10,450,30,500,60,25,296942.3662,853.2045427,32.62421525,626724403.7
765,1150,1000,24574.21065,1256.158892,977.5983859,0,0,42,29,0.024123334,11,11,12,12,97.5,75.0,13,300,35,500,60,25,320821.5268,863.7842782,28.64916494,648053744.5
766,1450,1000,23289.49544,2088.081104,1132.050855,0,0,30,32,0.016639608,9,9,8,8,159.75,118.2857143,10,100,27,500,60,25,330721.1034,944.4502076,35.61436093,652390834.2
767,1200,1000,25887.15558,1322.6643,941.2431415,0,0,50,25,0.020453077,15,15,12,12,74.92857143,77.18181818,13,350,40,400,50,25,298612.4741,830.27045,29.64611872,652711538.9
768,1300,1000,26825.37211,1514.364876,923.2582817,0,0,24,29,0.012194213,8,8,6,6,160.7142857,165.0,13,450,40,500,60,25,236713.3598,728.9164087,31.51971682,662483687.7
769,1250,950,23683.85329,1455.909517,902.8595865,0,0,40,32,0.027090449,14,14,8,8,82.46153846,110.2857143,13,250,30,500,60,25,361297.9432,950.9731893,29.78972067,668468120.5
770,1350,900,26282.91514,2096.069585,1060.607574,0,0,30,29,0.016309132,8,8,9,9,168.7142857,91.375,10,100,40,500,60,25,275951.9881,789.1374848,29.83419441,670098571.6
771,1400,950,27035.65777,2105.963038,1077.078814,0,0,22,29,0.010925892,6,6,7,7,245.0,129.1666667,13,200,40,500,60,25,241294.3769,744.3218975,32.24017143,676338082.7
772,1350,1000,25529.7544,1432.08438,798.9727874,0,0,30,32,0.017872172,9,9,8,8,147.25,118.2857143,10,350,35,400,60,25,302903.8248,869.0138231,33.12499012,678560910.1
773,1500,1000,24520.66692,1720.505364,799.3676862,0,0,36,29,0.015852477,10,10,10,10,147.8888889,92.33333333,10,250,30,400,60,25,315907.613,925.081384,36.66323668,679255647.0
774,1350,950,26598.37068,1613.984926,830.8968867,0,0,42,25,0.016075401,11,11,12,12,119.9,72.63636364,13,400,40,400,50,25,273732.2319,798.1133077,31.37195454,680173016.5
775,1400,950,25407.55574,1620.16627,777.6583837,0,0,38,29,0.018871996,10,10,11,11,136.1111111,77.5,13,400,35,400,60,25,312417.6489,883.7350906,32.73033354,683025903.6
776,1400,1000,27517.62306,1713.987995,903.0719126,0,0,22,29,0.010379598,7,7,6,6,204.1666667,165.0,13,400,40,400,60,25,236162.3076,748.1650796,33.81515783,688438568.4
777,1500,1000,24127.3957,1688.642425,794.5498262,0,0,38,29,0.01673317,11,11,10,10,132.5,91.66666667,13,450,27,500,60,25,325490.8861,943.8868326,36.72922588,715493968.9
778,1250,1000,24397.88012,1226.299516,806.5580064,0,0,48,29,0.025363962,15,15,11,11,77.21428571,83.1,10,300,30,500,60,25,354609.0886,950.3057317,31.1813573,720904169.7
779,1300,900,26502.04819,1819.760673,962.7596165,0,0,38,32,0.026120866,11,11,10,10,112.8,80.88888889,10,100,40,400,60,25,355230.4539,935.7078714,29.34503509,727971371.8
780,1400,1000,26303.2544,1670.006502,891.2682916,0,0,30,32,0.01723388,7,7,10,10,204.6666667,92.0,10,200,35,400,60,25,312787.3546,898.7220475,34.34226145,733656397.7
781,1350,950,27432.54207,1783.152229,946.971274,0,0,40,25,0.015309906,12,12,10,10,109.0,88.77777778,13,300,40,500,50,25,269750.8719,790.3875362,31.34430352,737466011.0
782,1450,1000,26755.27618,1732.266007,856.4801717,0,0,34,29,0.015488052,9,9,10,10,159.375,91.66666667,13,400,35,400,60,25,302009.666,887.6497343,35.41790431,750922710.8
783,1300,950,27306.43338,2071.121366,1237.157242,0,0,46,25,0.01828356,12,12,13,13,104.4545455,66.58333333,13,150,40,500,50,25,302728.0572,845.8827302,30.47804901,751075267.7
784,1250,950,27029.08667,1426.375284,853.9545704,0,0,48,29,0.026698908,15,15,11,11,77.21428571,78.1,10,200,40,400,60,25,353431.6214,935.412572,29.73589167,761311018.0
785,1450,1000,25746.06677,1623.711512,806.5580064,0,0,40,29,0.018221237,14,14,8,8,98.53846154,118.7142857,10,300,30,500,60,25,330373.2244,943.2974211,35.61324117,785751516.2
786,1200,1000,27877.1189,1626.509842,1191.047681,0,0,56,25,0.022907446,16,16,14,14,69.93333333,65.30769231,13,200,40,500,50,25,330428.0,892.9919417,29.86441151,814351591.6
787,1250,950,26630.45818,1350.248049,810.5649897,0,0,42,32,0.028444972,13,13,10,10,89.83333333,86.44444444,10,250,35,500,60,25,367125.5096,962.2470606,29.83028725,822031918.9
788,1500,1000,26240.08263,1660.378119,760.3706322,0,0,32,32,0.017157285,8,8,10,10,189.7142857,92.0,10,400,30,500,60,25,326935.0273,946.6329303,36.73940821,831883513.3
789,1400,1000,29272.04497,1905.46266,1037.658929,0,0,38,25,0.013323719,12,12,9,9,113.5454545,106.125,13,300,40,500,50,25,272217.3245,819.086912,34.06296585,848106360.8
790,1450,1000,27953.03562,2158.013859,1143.843226,0,0,46,25,0.01557255,14,14,11,11,99.92307692,84.9,13,200,35,500,50,25,314891.9729,913.2609224,35.50570943,855178312.0
791,1350,1000,26235.48346,1667.645621,986.4764099,0,0,42,32,0.02502104,12,12,11,11,106.5454545,82.2,13,250,30,500,60,25,388046.291,1036.509415,33.71013383,868615692.9
792,1500,1000,26781.24484,2118.481232,1056.485375,0,0,44,32,0.023591266,13,13,11,11,110.6666667,82.8,10,100,30,400,60,25,422823.7079,1135.513489,37.39774186,912440713.0
793,1500,1000,30499.67507,1824.871463,818.2943015,0,0,26,32,0.013940294,8,8,7,7,189.7142857,138.0,10,450,40,400,60,25,288666.9015,871.4483175,36.4761438,936543958.1
794,1350,950,29690.47106,1624.784872,837.1170886,0,0,36,32,0.022575375,14,14,6,6,90.15384615,154.4,13,450,40,500,60,25,337103.7892,922.5487946,31.80810536,936834338.1
795,1450,1000,27057.96004,1996.87695,1056.485375,0,0,50,32,0.02773268,16,16,11,11,85.2,82.8,10,100,30,400,60,25,455701.199,1189.930739,36.47433498,958649066.5
796,1400,1000,28780.72342,1979.610458,1106.624468,0,0,46,32,0.026425282,16,16,9,9,81.86666667,103.5,10,100,35,400,60,25,426088.6424,1121.607723,35.12094108,984144066.4
797,1500,1000,29398.67254,1790.611253,819.4828995,0,0,40,32,0.021446606,13,13,9,9,110.6666667,103.5,10,300,35,400,60,25,379249.357,1049.446503,37.09921441,1008163033.0
798,1400,1000,30786.08667,1662.629948,867.5727032,0,0,48,29,0.022646395,16,16,10,10,82.06666667,92.33333333,10,300,40,400,60,25,367225.6261,1005.532641,34.71715639,1029785216.0
799,1450,1000,32038.28685,1887.046035,939.475905,0,0,40,29,0.018221237,13,13,9,9,106.75,103.875,10,250,40,500,60,25,332189.9551,946.9127152,35.6256145,1114362705.0
800,1450,1000,33821.18291,1947.253454,979.3211282,0,0,42,32,0.023295451,15,15,8,8,90.85714286,117.4285714,13,350,40,500,60,25,391616.5214,1063.694174,36.03436371,1320010644.0
